timestamp,load1_norm,load5_norm,load15_norm,mem_free_ratio,mem_available_ratio,mem_total_ratio,mem_cache_ratio,mem_buffered_ratio,swap_total_ratio,swap_free_ratio,fork_rate,intr_rate,critical_data_loss
1777004951.109828,0.001754,0.0,0.0,0.969448,0.969448,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004953.3816085,0.002062,0.0,0.0,0.969389,0.969389,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004955.600275,0.004964,0.0,0.0,0.969302,0.969302,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004957.8133044,0.002524,0.0,0.0,0.969305,0.969305,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004960.0227187,0.003697,0.0,0.0,0.969236,0.969236,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004962.2287352,0.00102,0.0,0.0,0.969294,0.969294,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004964.4344332,0.004791,0.0,0.0,0.969196,0.969196,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004966.6442223,0.003001,0.0,0.0,0.969141,0.969141,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004968.8494468,0.002041,0.0,0.0,0.969135,0.969135,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004971.0641136,0.002757,0.0,0.0,0.969158,0.969158,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004973.915247,0.001045,0.0,0.0,0.969146,0.969146,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004976.1211824,0.001994,0.0,0.0,0.969048,0.969048,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004978.3415039,0.001059,0.0,0.0,0.969128,0.969128,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004980.5543673,0.002935,0.0,0.0,0.969166,0.969166,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004982.7718701,0.001015,0.0,0.0,0.969133,0.969133,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004984.9894505,0.001824,0.0,0.0,0.96913,0.96913,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004987.1949599,0.002607,0.0,0.0,0.969205,0.969205,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004989.4050636,0.001733,0.0,0.0,0.969233,0.969233,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004991.6154845,0.001797,0.0,0.0,0.969296,0.969296,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004993.821084,0.001584,0.0,0.0,0.969237,0.969237,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004996.6549723,0.003876,0.0,0.0,0.969234,0.969234,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777004998.8604288,0.003304,0.0,0.0,0.969218,0.969218,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005001.0730805,0.004221,0.0,0.0,0.969429,0.969429,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005003.2902958,0.005002,0.0,0.0,0.969398,0.969398,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005005.50969,0.000947,0.0,0.0,0.969368,0.969368,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005007.7241359,0.002481,0.0,0.0,0.969345,0.969345,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005009.934651,0.001467,0.0,0.0,0.969345,0.969345,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005012.144107,0.003169,0.0,0.0,0.969202,0.969202,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005014.363639,0.00091,0.0,0.0,0.969141,0.969141,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005016.9559522,0.002411,0.0,0.0,0.969182,0.969182,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005019.8023124,0.002585,0.0,0.0,0.969141,0.969141,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005022.0094786,0.002362,0.0,0.0,0.969032,0.969032,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005024.2286654,0.003282,0.0,0.0,0.969075,0.969075,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005026.4854228,0.001683,0.0,0.0,0.9691,0.9691,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005028.699476,0.002597,0.0,0.0,0.969014,0.969014,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005030.908569,0.002243,0.0,0.0,0.969073,0.969073,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005033.1177516,0.004533,0.0,0.0,0.969158,0.969158,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005035.3249612,0.002167,0.0,0.0,0.969186,0.969186,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005037.9188247,0.002659,0.0,0.0,0.969252,0.969252,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005040.1274595,0.001019,0.0,0.0,0.969252,0.969252,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005042.9648821,0.002643,0.0,0.0,0.969157,0.969157,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005045.1726174,0.001705,0.0,0.0,0.96918,0.96918,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005047.3799868,0.001132,0.0,0.0,0.969239,0.969239,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005049.5908937,0.001635,0.0,0.0,0.969195,0.969195,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005051.8009553,0.001974,0.0,0.0,0.969167,0.969167,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005054.006048,0.002265,0.0,0.0,0.969182,0.969182,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005056.2238955,0.003958,0.0,0.0,0.969111,0.969111,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005058.4999528,0.003643,0.0,0.0,0.969144,0.969144,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005060.7206867,0.001484,0.0,0.0,0.969259,0.969259,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005062.9378974,0.002535,0.0,0.0,0.969231,0.969231,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005065.7985995,0.002358,0.0,0.0,0.969212,0.969212,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005068.0201457,0.001124,0.0,0.0,0.969273,0.969273,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005070.2320597,0.002338,0.0,0.0,0.969174,0.969174,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005072.4915402,0.001452,0.0,0.0,0.969146,0.969146,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005074.7124467,0.004349,0.0,0.0,0.969198,0.969198,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005076.9287171,0.001804,0.0,0.0,0.969204,0.969204,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005079.139575,0.00217,0.0,0.0,0.969201,0.969201,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005081.3577595,0.00338,0.0,0.0,0.969223,0.969223,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005083.5681322,0.002434,0.0,0.0,0.969272,0.969272,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005085.7865474,0.003703,0.0,0.0,0.96925,0.96925,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005088.662229,0.002579,0.0,0.0,0.969227,0.969227,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005090.8778403,0.002209,0.0,0.0,0.969329,0.969329,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005093.090033,0.0,0.0,0.0,0.969329,0.969329,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005095.3073184,0.003269,0.0,0.0,0.969273,0.969273,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005097.5190544,0.001975,0.0,0.0,0.969334,0.969334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005099.7305377,0.001074,0.0,0.0,0.969334,0.969334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005102.0016782,0.003359,0.0,0.0,0.969157,0.969157,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005104.2229123,0.001922,0.0,0.0,0.969171,0.969171,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005106.4382906,0.003043,0.0,0.0,0.969158,0.969158,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005108.6537378,0.001356,0.0,0.0,0.969158,0.969158,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005111.6875577,0.001347,0.0,0.0,0.969131,0.969131,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005113.9031537,0.002238,0.0,0.0,0.969131,0.969131,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005116.1142206,0.002027,0.0,0.0,0.969144,0.969144,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005118.3916101,0.006125,0.0,0.0,0.969151,0.969151,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005120.6145272,0.001105,0.0,0.0,0.969201,0.969201,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005122.8199975,0.003543,0.0,0.0,0.969177,0.969177,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005125.0305057,0.002264,0.0,0.0,0.969209,0.969209,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005127.2383986,0.002377,0.0,0.0,0.969296,0.969296,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005129.4449987,0.002089,0.0,0.0,0.969279,0.969279,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005131.6554635,0.001302,0.0,0.0,0.969278,0.969278,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005134.509537,0.003121,0.0,0.0,0.969166,0.969166,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005136.7198215,0.001061,0.0,0.0,0.969194,0.969194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005138.9355822,0.004062,0.0,0.0,0.969053,0.969053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005141.1459935,0.00245,0.0,0.0,0.969326,0.969326,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005143.3584986,0.003613,0.0,0.0,0.969437,0.969437,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005145.5722713,0.002154,0.0,0.0,0.969397,0.969397,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005147.7819214,0.002602,0.0,0.0,0.9695,0.9695,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005149.9866853,0.001927,0.0,0.0,0.96939,0.96939,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005152.1983933,0.002234,0.0,0.0,0.96939,0.96939,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005154.4137883,0.001861,0.0,0.0,0.969433,0.969433,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005157.261756,0.001728,0.0,0.0,0.969437,0.969437,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005159.4695077,0.001736,0.0,0.0,0.969393,0.969393,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005161.6776817,0.001473,0.0,0.0,0.969385,0.969385,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005163.8874438,0.002231,0.0,0.0,0.969236,0.969236,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005166.0982165,0.002093,0.0,0.0,0.96927,0.96927,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005168.3053148,0.002139,0.0,0.0,0.969365,0.969365,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005170.5144298,0.001329,0.0,0.0,0.969384,0.969384,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005172.7198126,0.001513,0.0,0.0,0.969371,0.969371,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005174.9389653,0.002291,0.0,0.0,0.969348,0.969348,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005177.1484175,0.00196,0.0,0.0,0.969292,0.969292,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005179.992247,0.002396,0.0,0.0,0.969309,0.969309,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005182.202139,0.00118,0.0,0.0,0.969334,0.969334,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005184.4194677,0.00089,0.0,0.0,0.96931,0.96931,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005186.6271338,0.002057,0.0,0.0,0.969213,0.969213,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005188.833587,0.00102,0.0,0.0,0.96927,0.96927,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005191.0416248,0.002829,0.0,0.0,0.969163,0.969163,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005193.255854,0.0019,0.0,0.0,0.969179,0.969179,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005195.4690635,0.002541,0.0,0.0,0.969253,0.969253,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005197.6848729,0.002088,0.0,0.0,0.969284,0.969284,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005199.8925252,0.001187,0.0,0.0,0.96926,0.96926,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005202.7480762,0.00298,0.0,0.0,0.969176,0.969176,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005204.9628477,0.005706,0.0,0.0,0.969278,0.969278,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005207.1829689,0.001204,0.0,0.0,0.969173,0.969173,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005209.3888876,0.002152,0.0,0.0,0.969082,0.969082,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005211.5964575,0.003046,0.0,0.0,0.969092,0.969092,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005213.8075955,0.000905,0.0,0.0,0.969154,0.969154,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005216.0132349,0.001926,0.0,0.0,0.968964,0.968964,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005218.2363214,0.003777,0.0,0.0,0.969147,0.969147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005220.4481869,0.001468,0.0,0.0,0.96912,0.96912,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005222.6569953,0.002715,0.0,0.0,0.969154,0.969154,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005225.5146027,0.00175,0.0,0.0,0.969174,0.969174,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005227.7292395,0.002823,0.0,0.0,0.969242,0.969242,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005229.9388766,0.000723,0.0,0.0,0.969302,0.969302,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005232.1581411,0.003044,0.0,0.0,0.969224,0.969224,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005234.3657598,0.001811,0.0,0.0,0.96923,0.96923,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005236.5749464,0.001837,0.0,0.0,0.969147,0.969147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005238.7809103,0.007026,0.0,0.0,0.969095,0.969095,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005240.9876146,0.000906,0.0,0.0,0.969095,0.969095,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005243.1929154,0.00303,0.0,0.0,0.969223,0.969223,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005245.399424,0.001756,0.0,0.0,0.969223,0.969223,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005248.234981,0.002204,0.0,0.0,0.969239,0.969239,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005250.443753,0.001358,0.0,0.0,0.969204,0.969204,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005252.6544812,0.000905,0.0,0.0,0.969233,0.969233,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005254.871184,0.003757,0.0,0.0,0.969187,0.969187,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005257.091609,0.002537,0.0,0.0,0.969192,0.969192,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005259.319984,0.002817,0.0,0.0,0.969076,0.969076,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005261.530903,0.002697,0.0,0.0,0.969112,0.969112,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005263.760029,0.002541,0.0,0.0,0.969204,0.969204,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005265.9806006,0.004159,0.0,0.0,0.969121,0.969121,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005268.1992521,0.000837,0.0,0.0,0.969147,0.969147,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005271.1249573,0.00173,0.0,0.0,0.969149,0.969149,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005273.3395813,0.002322,0.0,0.0,0.969149,0.969149,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005275.548457,0.002959,0.0,0.0,0.969129,0.969129,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005277.7558131,0.001508,0.0,0.0,0.969219,0.969219,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005279.963919,0.001869,0.0,0.0,0.969118,0.969118,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005282.1731923,0.001584,0.0,0.0,0.96906,0.96906,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005284.3794777,0.006456,0.0,0.0,0.969044,0.969044,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005286.6049995,0.002673,0.0,0.0,0.969126,0.969126,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005288.8105836,0.002547,0.0,0.0,0.969159,0.969159,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005291.0196598,0.003049,0.0,0.0,0.969099,0.969099,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005293.8551905,0.001795,0.0,0.0,0.969096,0.969096,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005296.0674837,0.003564,0.0,0.0,0.969151,0.969151,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005298.275744,0.002488,0.0,0.0,0.969104,0.969104,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005300.4826689,0.002718,0.0,0.0,0.969141,0.969141,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005302.699021,0.002322,0.0,0.0,0.969172,0.969172,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005304.9061787,0.001108,0.0,0.0,0.969173,0.969173,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005307.11384,0.002604,0.0,0.0,0.969172,0.969172,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005309.3188438,0.00096,0.0,0.0,0.969203,0.969203,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005311.5286846,0.001956,0.0,0.0,0.969095,0.969095,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005313.7409723,0.003293,0.0,0.0,0.969028,0.969028,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005316.5690522,0.002019,0.0,0.0,0.969077,0.969077,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005318.7842176,0.002141,0.0,0.0,0.969077,0.969077,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005320.9932802,0.001654,0.0,0.0,0.969044,0.969044,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005323.2038927,0.003052,0.0,0.0,0.969061,0.969061,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005325.4166253,0.001355,0.0,0.0,0.969059,0.969059,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005327.6263719,0.002602,0.0,0.0,0.969071,0.969071,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005329.8341455,0.001586,0.0,0.0,0.969066,0.969066,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005332.043911,0.003724,0.0,0.0,0.969106,0.969106,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005334.3675275,0.00086,0.0,0.0,0.969075,0.969075,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005336.573688,0.001849,0.0,0.0,0.969075,0.969075,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005339.4160354,0.001644,0.0,0.0,0.969156,0.969156,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005341.86071,0.001432,0.0,0.0,0.969126,0.969126,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005374.2390425,0.002278,0.0,0.0,0.969096,0.969096,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005406.663043,0.002667,0.0,0.0,0.969072,0.969072,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005408.9030466,0.002356,0.0,0.0,0.96911,0.96911,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005411.1755958,0.00319,0.0,0.0,0.969254,0.969254,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005413.4041615,0.002114,0.0,0.0,0.969196,0.969196,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005415.6259902,0.003154,0.0,0.0,0.969187,0.969187,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005417.8393445,0.002373,0.0,0.0,0.969207,0.969207,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005420.0548368,0.002184,0.0,0.0,0.969173,0.969173,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005422.9304082,0.001601,0.0,0.0,0.969127,0.969127,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005425.1521046,0.001124,0.0,0.0,0.969157,0.969157,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005427.3732526,0.002118,0.0,0.0,0.969198,0.969198,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005429.6112862,0.001254,0.0,0.0,0.969233,0.969233,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005431.840673,0.003028,0.0,0.0,0.969126,0.969126,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
1777005434.067677,0.002583,0.0,0.0,0.969126,0.969126,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False
