timestamp,score
1777119502.0748837,-0.7360707885072243
1777119504.4616563,-0.7379150265897056
1777119506.847417,-0.7373663520242957
1777119509.235478,-0.7369274123719677
1777119511.6188586,-0.736875007988177
1777119514.628464,-0.7387602404461497
1777119517.0037503,-0.738042523109451
1777119519.3850644,-0.7372901261945299
1777119521.7787037,-0.7383662507532774
1777119524.162981,-0.7388464964391722
1777119526.5461922,-0.7405395427855269
1777119528.9321613,-0.7404849253395543
1777119531.3152845,-0.7416481743272517
1777119533.7015753,-0.740054728646351
1777119536.088015,-0.7383833901973539
1777119539.1009061,-0.7393205373521008
1777119541.4763114,-0.7387688358173791
1777119543.8674078,-0.7395283777754981
1777119546.2513154,-0.7344209203390694
1777119548.6343224,-0.7307621278911494
1777119551.0185194,-0.7267731030023542
1777119553.4049246,-0.7252063042600154
1777119555.7965348,-0.7221162827424525
1777119558.1809812,-0.7221062657888871
1777119560.5753386,-0.7213186996945584
1777119563.5968373,-0.7212526803882863
1777119565.974636,-0.7210619014691482
1777119568.3623703,-0.7224772517401772
1777119570.748309,-0.7204904675100182
1777119573.134622,-0.7179401004520448
1777119575.5174983,-0.7153659242752126
1777119577.9015973,-0.7148014055380466
1777119580.2854626,-0.71611619435003
1777119582.6706877,-0.7173836599687095
1777119585.0570066,-0.7191818363420176
1777119588.0649152,-0.7200521304203878
1777119590.4423594,-0.7190533497106282
1777119592.8299336,-0.7205175881355526
1777119595.2241821,-0.7191922527538164
1777119597.6176488,-0.720097459616369
1777119600.004978,-0.719671351390009
1777119602.3896701,-0.7191362895781657
1777119604.7769334,-0.7186112510011088
1777119607.1633143,-0.7178805803561463
1777119609.5511045,-0.7168331284552488
1777119612.5597484,-0.7161681382396059
1777119614.9349086,-0.7145219662332183
1777119617.3198383,-0.7117163657039967
1777119619.706833,-0.7128894924413104
1777119622.0929263,-0.7122827531169813
1777119624.4822097,-0.7111428556217047
1777119626.8677607,-0.7094878244102186
1777119629.2517676,-0.7084494196131171
1777119631.636128,-0.708307262134524
1777119634.01954,-0.7102794967710679
1777119637.0325613,-0.7144063344905224
1777119639.4084554,-0.7132083517833112
1777119641.7938066,-0.7122499656175423
1777119644.1782157,-0.7112661599810195
1777119646.5657544,-0.7089559493892466
1777119648.9498749,-0.7086564514179272
1777119651.3328836,-0.7108304919944108
1777119653.7189445,-0.7118639682898629
1777119656.1035013,-0.711360642564576
1777119658.4879844,-0.7124819936549396
1777119661.4964962,-0.7099286163283827
1777119663.8726873,-0.7081899314587738
1777119666.2587392,-0.7089842090089167
1777119668.7861753,-0.7092147507905706
1777119671.1659172,-0.7073344600558166
1777119673.5545805,-0.705412785151465
1777119675.9470532,-0.7049376062473083
1777119678.3320081,-0.704868553143004
1777119680.7158525,-0.7045973858584895
1777119683.1058316,-0.7070002374360961
1777119686.12056,-0.7071081983433486
1777119688.4969327,-0.7101164516635294
1777119690.8855453,-0.7094296452377936
1777119693.2733524,-0.7103218984356092
1777119695.6580148,-0.7091562147661623
1777119698.0431473,-0.7101632701134113
1777119700.4287202,-0.7107557458347075
1777119702.8104396,-0.7105359189676446
1777119705.1942134,-0.7093274311917905
1777119707.57807,-0.7084164406661945
1777119710.5856109,-0.7089927715801424
1777119712.9636383,-0.7089336118682349
1777119715.3508236,-0.7067529476070418
1777119717.7352588,-0.7104604615559494
1777119720.1196496,-0.7107042979593062
1777119722.5042677,-0.7084727814409901
1777119724.8881397,-0.7079830143022213
1777119727.2747688,-0.7067698597302972
1777119729.6591394,-0.709126621580659
1777119732.0464768,-0.7071160116070601
1777119735.0578449,-0.7084910274043189
1777119737.4375415,-0.7064184707692256
1777119739.8235242,-0.706722232256914
